,poi_fsq_id,poi_name,category_id,category_name,poi_distance,poi_address,station_id
1,57003171498e125644323923,El Bou Lomoteca,13065,Restaurant,449,"Escultor Llimona, 7 Bis",66c267ba8e1f56ad341dd17f54c369f9
2,4cec30da057e5481252d2152,La Vitamínica de Horta,13377,Vegan and Vegetarian Restaurant,542,"Pg. Maragall, 413",66c267ba8e1f56ad341dd17f54c369f9
3,4be68ff5bcef2d7fb24405e5,Parc del Guinardó,16032,Park,597,"Carrer de Garriga I Roca, 1",66c267ba8e1f56ad341dd17f54c369f9
4,5712a140cd10d64b1ed0598a,Trattoria Italia,13236,Italian Restaurant,517,Calle Cartellà 86,66c267ba8e1f56ad341dd17f54c369f9
5,52a37d4b11d2c18af2f3eae0,VinoMio,13029,Brewery,656,"Carrer del Tajo, 19",66c267ba8e1f56ad341dd17f54c369f9
6,52a37d4b11d2c18af2f3eae0,VinoMio,13347,Tapas Restaurant,656,"Carrer del Tajo, 19",66c267ba8e1f56ad341dd17f54c369f9
7,4c3f61f3ff711b8dacd60e05,Txetxu Taberna,13065,Restaurant,668,"Tajo, 29",66c267ba8e1f56ad341dd17f54c369f9
8,4d18bf7f2d8c60fc7b0e05c7,Carmel Bunkers (Bunker del Carmel),16026,Monument,714,"Carrer del Turó de la Rovira, 61I",66c267ba8e1f56ad341dd17f54c369f9
9,4d975ef0744f3704a22ad357,Turó de la Rovira,16046,Scenic Lookout,709,,66c267ba8e1f56ad341dd17f54c369f9
10,4d5ee116338bb60cbff014bd,Samba Brasil Horta,13018,Pub,670,,66c267ba8e1f56ad341dd17f54c369f9
0,5cd80cf92bf29b002d5bd7ff,Barcentral,13034,Café,71,"Carrer D'Elisabets, 6",5623abe908c3b96a5aceb962c0273f6a
1,4b71cd74f964a5204b5d2de3,La Central del Raval,17018,Bookstore,79,"Carrer D'Elisabets, 6",5623abe908c3b96a5aceb962c0273f6a
2,58a196a45cab2f7fd67c7384,Dalston Coffee,13034,Café,82,"Calle de Les Ramelleres, 16",5623abe908c3b96a5aceb962c0273f6a
3,58a196a45cab2f7fd67c7384,Dalston Coffee,13035,Coffee Shop,82,"Calle de Les Ramelleres, 16",5623abe908c3b96a5aceb962c0273f6a
4,58a196a45cab2f7fd67c7384,Dalston Coffee,13065,Restaurant,82,"Calle de Les Ramelleres, 16",5623abe908c3b96a5aceb962c0273f6a
5,4d7b9c0b7498a1cdd9316dfc,Teresa Carles,13377,Vegan and Vegetarian Restaurant,138,"Jovellanos, 2",5623abe908c3b96a5aceb962c0273f6a
6,567873b9498e9f35c38e192e,Chivuo's,13003,Bar,155,"Calle Pintor Fortuny, 15",5623abe908c3b96a5aceb962c0273f6a
7,567873b9498e9f35c38e192e,Chivuo's,13334,Sandwich Spot,155,"Calle Pintor Fortuny, 15",5623abe908c3b96a5aceb962c0273f6a
8,564f2c90498ee5b6a31813c4,La Esquina,13032,"Cafe, Coffee, and Tea House",213,"Bergara, 2",5623abe908c3b96a5aceb962c0273f6a
9,564f2c90498ee5b6a31813c4,La Esquina,13134,Comfort Food Restaurant,213,"Bergara, 2",5623abe908c3b96a5aceb962c0273f6a
10,564f2c90498ee5b6a31813c4,La Esquina,13302,Mediterranean Restaurant,213,"Bergara, 2",5623abe908c3b96a5aceb962c0273f6a
11,5040f5e5e4b06be18fa8af73,Caravelle,13303,Mexican Restaurant,217,"Pintor Fortuny, 31",5623abe908c3b96a5aceb962c0273f6a
12,4c9cd8a50e9bb1f7378fd75f,Laie CCCB,17018,Bookstore,235,"Montalegre, 5",5623abe908c3b96a5aceb962c0273f6a
13,52017967501928a80a428098,Chok - The Chocolate Kitchen,13065,Restaurant,233,"Carrer de Carme, 3",5623abe908c3b96a5aceb962c0273f6a
14,584ac5b39c439d26c07c5736,Zara,17043,Clothing Store,274,"Plaça Catalunya, 5",5623abe908c3b96a5aceb962c0273f6a
0,4fa39668e4b0f902060040dd,Molika Cafe,13034,Café,125,"Carrer de Casp, 57",649a6bce881584f2182784d49e47284e
1,4fa39668e4b0f902060040dd,Molika Cafe,13035,Coffee Shop,125,"Carrer de Casp, 57",649a6bce881584f2182784d49e47284e
2,4fa39668e4b0f902060040dd,Molika Cafe,13345,Spanish Restaurant,125,"Carrer de Casp, 57",649a6bce881584f2182784d49e47284e
3,4ed5dacb93ad293dfbc52484,Bar Centro,13006,Beer Bar,125,"Carrer de Casp, 55",649a6bce881584f2182784d49e47284e
4,4ed5dacb93ad293dfbc52484,Bar Centro,13007,Beer Garden,125,"Carrer de Casp, 55",649a6bce881584f2182784d49e47284e
5,4ed5dacb93ad293dfbc52484,Bar Centro,13031,Burger Joint,125,"Carrer de Casp, 55",649a6bce881584f2182784d49e47284e
6,5debac0ed7bb5d00077b72ef,Hotpot de Sichuan,13099,Chinese Restaurant,123,"Plaça de Tetuan, 9",649a6bce881584f2182784d49e47284e
7,5beddad42b274a002cf1230d,Takumi Tonkotsu Ramen,13272,Ramen Restaurant,147,"Gran Vía de Les Corts Catalanes, 704",649a6bce881584f2182784d49e47284e
8,56cf71b0cd105c88684723da,Libertine,13009,Cocktail Bar,171,"Gran Vía de Les Corts Catalanes, 700",649a6bce881584f2182784d49e47284e
9,56cf71b0cd105c88684723da,Libertine,13065,Restaurant,171,"Gran Vía de Les Corts Catalanes, 700",649a6bce881584f2182784d49e47284e
10,5cb5ca8fb1538e002c03442c,Brew Coffee,13035,Coffee Shop,190,"Calle de Roger de Flor, 102",649a6bce881584f2182784d49e47284e
11,51f7ed4d498ed09ccd6b31f4,Librería Gigamesh,17018,Bookstore,230,"Calle Bailén, 8",649a6bce881584f2182784d49e47284e
12,4adcda58f964a520de4321e3,Norma Comics,17018,Bookstore,245,"Passeig de Sant Joan, 9",649a6bce881584f2182784d49e47284e
13,4adcda58f964a520de4321e3,Norma Comics,17022,Comic Book Store,245,"Passeig de Sant Joan, 9",649a6bce881584f2182784d49e47284e
14,5503411d498ea57d29eb7aaa,Pirineu en Boca,13026,BBQ Joint,267,"Carrer de Girona, 17",649a6bce881584f2182784d49e47284e
15,5503411d498ea57d29eb7aaa,Pirineu en Boca,13347,Tapas Restaurant,267,"Carrer de Girona, 17",649a6bce881584f2182784d49e47284e
16,5503411d498ea57d29eb7aaa,Pirineu en Boca,13383,Steakhouse,267,"Carrer de Girona, 17",649a6bce881584f2182784d49e47284e
17,4ffd87dde4b07010c000f79b,El Petit Princep,13002,Bakery,305,"Gran Vía de Les Corts Catalanes, 677",649a6bce881584f2182784d49e47284e
18,4ffd87dde4b07010c000f79b,El Petit Princep,13034,Café,305,"Gran Vía de Les Corts Catalanes, 677",649a6bce881584f2182784d49e47284e
19,4ffd87dde4b07010c000f79b,El Petit Princep,13065,Restaurant,305,"Gran Vía de Les Corts Catalanes, 677",649a6bce881584f2182784d49e47284e
0,5952c1f825ecca2ddfcea890,Musiú,13065,Restaurant,52,"Carrer de Pau Claris, 112",101580d3395e059b4d12769a5d25d212
1,53cfacd3498e3ae4a329608f,El Nacional,13345,Spanish Restaurant,108,"Pg. de Gràcia, 24 Bis",101580d3395e059b4d12769a5d25d212
2,55e324f5498e88af42e8709b,La Taperia de el Nacional,13347,Tapas Restaurant,109,"Passeig de Gràcia, 24 Bis",101580d3395e059b4d12769a5d25d212
3,61347edf5bb4517acd89feb5,Zenith Brunch & Cocktails,13028,Breakfast Spot,142,"Gran Vía de Les Corts Catalanes, 633",101580d3395e059b4d12769a5d25d212
4,571545df498edf833de6672a,Luigi Ristorante,13064,Pizzeria,143,"Carrer de Roger de Llúria, 50",101580d3395e059b4d12769a5d25d212
5,571545df498edf833de6672a,Luigi Ristorante,13236,Italian Restaurant,143,"Carrer de Roger de Llúria, 50",101580d3395e059b4d12769a5d25d212
6,532e478511d2e7525df7e825,Uniqlo,17043,Clothing Store,192,"Passeig de Gràcia, 18",101580d3395e059b4d12769a5d25d212
7,522e20cc11d23ade6637be7f,Roof Top Mandarin Oriental (Terrat Mandarin Oriental),16045,Roof Deck,195,"Passeig de Gràcia, 38-40",101580d3395e059b4d12769a5d25d212
8,585689a17a8f0447a8e2fd29,FC Barcelona Official Store,17117,Sporting Goods Retail,232,"Passeig de Gràcia, 15",101580d3395e059b4d12769a5d25d212
9,5c05661efebf31002c818de8,Muji,17102,Office Supply Store,241,"Passeig de Gràcia, 21",101580d3395e059b4d12769a5d25d212
10,55fbb829498e273b119f62a5,Batuar,13065,Restaurant,246,"Gran Vía de Les Corts Catalanes, 670",101580d3395e059b4d12769a5d25d212
0,4b8a4cb6f964a520816732e3,Teatre Nacional de Catalunya,10043,Theater,185,"Plaça de Les Arts, 1",8b869bec6b09fe353385927f2e6d9836
1,4b771115f964a520d5792ee3,L'Auditori,10037,Concert Hall,190,"Lepant, 150",8b869bec6b09fe353385927f2e6d9836
2,4b771115f964a520d5792ee3,L'Auditori,10043,Theater,190,"Lepant, 150",8b869bec6b09fe353385927f2e6d9836
3,5d69bd5fca17630008b51574,Cantina Restobar,13065,Restaurant,240,"Marina, 164",8b869bec6b09fe353385927f2e6d9836
4,5d69bd5fca17630008b51574,Cantina Restobar,13034,Café,240,"Marina, 164",8b869bec6b09fe353385927f2e6d9836
5,5242a7a18bbd95e59ec33e3f,Els Encants,17054,Flea Market,222,"Avenida Meridiana, 69",8b869bec6b09fe353385927f2e6d9836
6,5b8521d489e490002cefef18,Three Marks Coffee,13035,Coffee Shop,321,"Calle D'Ausiàs Marc, 151",8b869bec6b09fe353385927f2e6d9836
7,5b8521d489e490002cefef18,Three Marks Coffee,13065,Restaurant,321,"Calle D'Ausiàs Marc, 151",8b869bec6b09fe353385927f2e6d9836
8,52a32ac8498ec0ef6a331017,Restaurante el Ñaño de Bellaterra,13065,Restaurant,318,"Lepant, 203",8b869bec6b09fe353385927f2e6d9836
9,5cb649c7a8792100396173a2,gigi VON TAPAS,13347,Tapas Restaurant,392,"Carrer de la Marina, 189",8b869bec6b09fe353385927f2e6d9836
10,5cb649c7a8792100396173a2,gigi VON TAPAS,13057,Gastropub,392,"Carrer de la Marina, 189",8b869bec6b09fe353385927f2e6d9836
11,4fdcd570e4b0d263e7ab6115,La Bona Pinta,13006,Beer Bar,461,Calle Diputació 433,8b869bec6b09fe353385927f2e6d9836
12,4fdcd570e4b0d263e7ab6115,La Bona Pinta,13345,Spanish Restaurant,461,Calle Diputació 433,8b869bec6b09fe353385927f2e6d9836
13,5667fda9498e5eb6f5c826a9,Ametller Origen,17071,Health Food Store,586,"Carrer de Casp, 146",8b869bec6b09fe353385927f2e6d9836
14,554db7ec498e5cd4666e33e4,Crossfit Poblenou,18021,Gym and Studio,667,"Carrer Joan D'Àustria, 95",8b869bec6b09fe353385927f2e6d9836
0,56c0600bcd10c0f8fd354239,Restaurante el Clot,13302,Mediterranean Restaurant,145,"Aragó, 600",542e07db8c95f24dd4f57175db5413dd
1,4fb7dfdbe4b08d8adea28b8b,Bodega Sopena,13003,Bar,188,"Calle Clot, 55",542e07db8c95f24dd4f57175db5413dd
2,4fb7dfdbe4b08d8adea28b8b,Bodega Sopena,13065,Restaurant,188,"Calle Clot, 55",542e07db8c95f24dd4f57175db5413dd
3,4fb7dfdbe4b08d8adea28b8b,Bodega Sopena,13387,Winery,188,"Calle Clot, 55",542e07db8c95f24dd4f57175db5413dd
4,545fa6e8498e27385071710b,La Clotenca,13064,Pizzeria,200,"Calle Clot, 49",542e07db8c95f24dd4f57175db5413dd
5,545fa6e8498e27385071710b,La Clotenca,13134,Comfort Food Restaurant,200,"Calle Clot, 49",542e07db8c95f24dd4f57175db5413dd
6,545fa6e8498e27385071710b,La Clotenca,13145,Fast Food Restaurant,200,"Calle Clot, 49",542e07db8c95f24dd4f57175db5413dd
7,58edc9729dc8d045dc7fa3f4,Nana Restaurante - Brasa,13026,BBQ Joint,212,"Plaça del Mercat, 20",542e07db8c95f24dd4f57175db5413dd
8,58edc9729dc8d045dc7fa3f4,Nana Restaurante - Brasa,13345,Spanish Restaurant,212,"Plaça del Mercat, 20",542e07db8c95f24dd4f57175db5413dd
9,4b641c1cf964a520869f2ae3,Parc del Clot,16032,Park,241,"Carrer Dels Escultores Claperos, s/n",542e07db8c95f24dd4f57175db5413dd
10,58cd2d2ef16bb50837cbd14f,Tutu Vietnamese Cuisine,13379,Vietnamese Restaurant,272,"Carrer del Clot, 31",542e07db8c95f24dd4f57175db5413dd
11,4d510f454015b1f7f4416ccf,El Tall Ibèric,13065,Restaurant,253,"Valencia, 637",542e07db8c95f24dd4f57175db5413dd
12,533d43e7498e096ef2d143cd,Can Pineda,13049,Diner,379,"Carrer de Sant Joan de Malta, 55",542e07db8c95f24dd4f57175db5413dd
13,533d43e7498e096ef2d143cd,Can Pineda,13155,Catalan Restaurant,379,"Carrer de Sant Joan de Malta, 55",542e07db8c95f24dd4f57175db5413dd
14,533d43e7498e096ef2d143cd,Can Pineda,13338,Seafood Restaurant,379,"Carrer de Sant Joan de Malta, 55",542e07db8c95f24dd4f57175db5413dd
15,553b95a5498eb15a4e393f56,L'Olivera,13003,Bar,393,"Escultors Claperós, 39",542e07db8c95f24dd4f57175db5413dd
16,553b95a5498eb15a4e393f56,L'Olivera,13347,Tapas Restaurant,393,"Escultors Claperós, 39",542e07db8c95f24dd4f57175db5413dd
17,5180fc8f498e208c87524a1e,Bodega Carol,13006,Beer Bar,416,"Calle Aragó, 558",542e07db8c95f24dd4f57175db5413dd
18,5180fc8f498e208c87524a1e,Bodega Carol,13065,Restaurant,416,"Calle Aragó, 558",542e07db8c95f24dd4f57175db5413dd
19,5180fc8f498e208c87524a1e,Bodega Carol,13387,Winery,416,"Calle Aragó, 558",542e07db8c95f24dd4f57175db5413dd
0,4bb932843db7b713551d229a,Bangkok Cafe,13352,Thai Restaurant,195,"Carrer D'Evarist Arnús, 65",9ee110ea13f89c4d80d6b4e3d51dd546
1,4ce297a169136dcbc548f0e6,Piornedo,13034,Café,166,"Calle Nicaragua, 84",9ee110ea13f89c4d80d6b4e3d51dd546
2,4ce297a169136dcbc548f0e6,Piornedo,13347,Tapas Restaurant,166,"Calle Nicaragua, 84",9ee110ea13f89c4d80d6b4e3d51dd546
3,5842c04ec5f8a71c82d87d2b,Timesburg,13031,Burger Joint,214,"Nicaragua, 137",9ee110ea13f89c4d80d6b4e3d51dd546
4,5b74131e64c8e1002c5924b9,Cocina Hermanos Torres,13302,Mediterranean Restaurant,264,"Carrer del Taquígraf Serra, 20",9ee110ea13f89c4d80d6b4e3d51dd546
5,558fd178498e94f909fd1bf5,SandwiChez,13032,"Cafe, Coffee, and Tea House",305,"Travessera de Les Corts, 305",9ee110ea13f89c4d80d6b4e3d51dd546
6,558fd178498e94f909fd1bf5,SandwiChez,13145,Fast Food Restaurant,305,"Travessera de Les Corts, 305",9ee110ea13f89c4d80d6b4e3d51dd546
7,558fd178498e94f909fd1bf5,SandwiChez,13334,Sandwich Spot,305,"Travessera de Les Corts, 305",9ee110ea13f89c4d80d6b4e3d51dd546
8,5753f3e3498e1f2cea0834f8,Hidden Café Barcelona,13003,Bar,396,"Carrer Déu I Mata, 62 Bajo",9ee110ea13f89c4d80d6b4e3d51dd546
9,5753f3e3498e1f2cea0834f8,Hidden Café Barcelona,13035,Coffee Shop,396,"Carrer Déu I Mata, 62 Bajo",9ee110ea13f89c4d80d6b4e3d51dd546
10,5753f3e3498e1f2cea0834f8,Hidden Café Barcelona,13065,Restaurant,396,"Carrer Déu I Mata, 62 Bajo",9ee110ea13f89c4d80d6b4e3d51dd546
11,4adcda5af964a5204c4421e3,Celler de Gelida,17076,Liquor Store,412,"Vallespir, 65",9ee110ea13f89c4d80d6b4e3d51dd546
12,4adcda5af964a5204c4421e3,Celler de Gelida,17080,Wine Store,412,"Vallespir, 65",9ee110ea13f89c4d80d6b4e3d51dd546
13,59d136e52955133c18861fb9,La Llibreria,13009,Cocktail Bar,436,"Doctor Ibáñez, 24",9ee110ea13f89c4d80d6b4e3d51dd546
14,59d136e52955133c18861fb9,La Llibreria,13065,Restaurant,436,"Doctor Ibáñez, 24",9ee110ea13f89c4d80d6b4e3d51dd546
15,56615e05498e9cc51df03a22,La Mundana,13057,Gastropub,449,"Vallespir, 93",9ee110ea13f89c4d80d6b4e3d51dd546
16,56615e05498e9cc51df03a22,La Mundana,13302,Mediterranean Restaurant,449,"Vallespir, 93",9ee110ea13f89c4d80d6b4e3d51dd546
17,56615e05498e9cc51df03a22,La Mundana,13345,Spanish Restaurant,449,"Vallespir, 93",9ee110ea13f89c4d80d6b4e3d51dd546
18,4adcda5ef964a520844421e3,Plaça del Centre,16041,Plaza,375,,9ee110ea13f89c4d80d6b4e3d51dd546
0,5b5f68e7e4c459002c17695d,Five Guys Sagrada Familia,13031,Burger Joint,49,"Carrer Provenza, 427",c130134610be40499ad745cdd23a520d
1,5b5f68e7e4c459002c17695d,Five Guys Sagrada Familia,13068,American Restaurant,49,"Carrer Provenza, 427",c130134610be40499ad745cdd23a520d
2,4b5a10d1f964a5201dab28e3,La Paradeta,13338,Seafood Restaurant,72,Passatge de Simó 18,c130134610be40499ad745cdd23a520d
3,4f6eede0e4b03b575d9569ee,Cripta de la Sagrada Família,16020,Historic and Protected Site,126,"Calle de Mallorca, 401",c130134610be40499ad745cdd23a520d
4,4adcda50f964a520544121e3,The Basilica of the Sagrada Familia (Temple Expiatori de la Sagrada Família),12101,Church,130,"Carrer de Mallorca, 401",c130134610be40499ad745cdd23a520d
5,59dc9b5fe1f0aa1486169885,Museu Basilica de la Sagrada Familia,10027,Museum,141,"Calle de Mallorca, 401",c130134610be40499ad745cdd23a520d
6,4b92718cf964a520e5f933e3,El Felino,13236,Italian Restaurant,126,"Calle Marina, 269",c130134610be40499ad745cdd23a520d
7,51ac7fc1498ec631715ab14f,Nativity Towers (Torres Naixement),16020,Historic and Protected Site,148,"Calle de Mallorca, 401",c130134610be40499ad745cdd23a520d
8,4cffd8c67c56370419c5acf0,Plaça de la Sagrada Família,16041,Plaza,147,,c130134610be40499ad745cdd23a520d
9,5b800d2e1f8ed6002ce283c2,Fargo Café,13035,Coffee Shop,143,"Carrer de la Marina, 288",c130134610be40499ad745cdd23a520d
10,5b800d2e1f8ed6002ce283c2,Fargo Café,13065,Restaurant,143,"Carrer de la Marina, 288",c130134610be40499ad745cdd23a520d
11,4e516c7752b1e893ad76fe76,Plaça de Gaudí,16041,Plaza,227,,c130134610be40499ad745cdd23a520d
0,505cc93be4b02c96b395c5d6,Pacific,13338,Seafood Restaurant,31,"Calle Bermejo, 4-6",9f58f56f42bcc8b3511501b15d528efd
1,505cc93be4b02c96b395c5d6,Pacific,13347,Tapas Restaurant,31,"Calle Bermejo, 4-6",9f58f56f42bcc8b3511501b15d528efd
2,4e359a52a8092599ee069a64,Bar Nino,13003,Bar,158,"Rambla de Prim, 45",9f58f56f42bcc8b3511501b15d528efd
3,4e359a52a8092599ee069a64,Bar Nino,13345,Spanish Restaurant,158,"Rambla de Prim, 45",9f58f56f42bcc8b3511501b15d528efd
4,4fc07c4ae4b0e4e80c91b5da,Bar Nou,13065,Restaurant,183,"Rambla Prim, 19",9f58f56f42bcc8b3511501b15d528efd
5,4fef4729e4b0a66e4091848b,Blau's,13003,Bar,211,"Avenida Diagonal, 8",9f58f56f42bcc8b3511501b15d528efd
6,4fef4729e4b0a66e4091848b,Blau's,13035,Coffee Shop,211,"Avenida Diagonal, 8",9f58f56f42bcc8b3511501b15d528efd
7,4fef4729e4b0a66e4091848b,Blau's,13049,Diner,211,"Avenida Diagonal, 8",9f58f56f42bcc8b3511501b15d528efd
8,4bf7da7cb182c9b65c54765a,Can Canyes,13065,Restaurant,225,"Calle Llull, 394",9f58f56f42bcc8b3511501b15d528efd
9,4d8f4910c1b1721e89b54246,Museu Blau,10030,History Museum,319,"Plaza Leonardo Da Vinci, 4-5",9f58f56f42bcc8b3511501b15d528efd
10,4d7cc068f260a09347b03fba,L'Illa del mar,13347,Tapas Restaurant,325,"Llull, 386",9f58f56f42bcc8b3511501b15d528efd
11,5a5227daacc5f56453c4ec16,Vapiano,13236,Italian Restaurant,441,"Avinguda Diagonal, 3",9f58f56f42bcc8b3511501b15d528efd
12,5864149445005e7adc489539,GREEN VITA Healthy Kitchen,13302,Mediterranean Restaurant,435,"Avinguda Diagonal, 3",9f58f56f42bcc8b3511501b15d528efd
13,4c852123d34ca143a6514480,Diagonal Mar,17114,Shopping Mall,411,"Avenida Diagonal, 3",9f58f56f42bcc8b3511501b15d528efd
0,4dce5154d22deadedd4ec998,Peix i Marisc P. Rodríguez,17066,Fish Market,119,"Calle Espromceda, 325",6522571fe7fa2aaecb16c6049b211ec2
1,5548b4cf498e54d70d24cc44,La Factoría,13347,Tapas Restaurant,109,"Calle Clot, 191",6522571fe7fa2aaecb16c6049b211ec2
2,4b90046df964a5205b7033e3,Nau Ivanow,10040,Jazz and Blues Venue,391,"Carrer Hondures, 28",6522571fe7fa2aaecb16c6049b211ec2
3,4b90046df964a5205b7033e3,Nau Ivanow,10043,Theater,391,"Carrer Hondures, 28",6522571fe7fa2aaecb16c6049b211ec2
4,4d9b601773df8cfa2e9ff5ec,El Manolo,13003,Bar,365,"Rambla de Guipuzcoa, 29-33",6522571fe7fa2aaecb16c6049b211ec2
5,4d9b601773df8cfa2e9ff5ec,El Manolo,13347,Tapas Restaurant,365,"Rambla de Guipuzcoa, 29-33",6522571fe7fa2aaecb16c6049b211ec2
6,4e50020f8877402b06cc0414,Salon Amistad,13099,Chinese Restaurant,398,"Calle Mallorca, 641",6522571fe7fa2aaecb16c6049b211ec2
7,4e50020f8877402b06cc0414,Salon Amistad,13338,Seafood Restaurant,398,"Calle Mallorca, 641",6522571fe7fa2aaecb16c6049b211ec2
8,5016cf3be4b080ff6c6ef817,Red Pizza,13064,Pizzeria,483,"Rambla Guipúscoa, 55",6522571fe7fa2aaecb16c6049b211ec2
9,4c0a2d37340720a101fa8593,Mercat de Sant Martí de Provençals,17069,Grocery Store,571,"Calle Menorca, 50",6522571fe7fa2aaecb16c6049b211ec2
10,4d7a97237451236a4e70e4fe,Miseria e Nobiltà,13236,Italian Restaurant,637,Besalú 46,6522571fe7fa2aaecb16c6049b211ec2
11,4d510f454015b1f7f4416ccf,El Tall Ibèric,13065,Restaurant,577,"Valencia, 637",6522571fe7fa2aaecb16c6049b211ec2
12,4d83b4e150913704a8216f5b,Restaurante la Llama,13065,Restaurant,639,"Calle Besalú, 44",6522571fe7fa2aaecb16c6049b211ec2
0,4d80d7bbd2f5cbff12b61752,Sala Apolo,10037,Concert Hall,135,"Nou de la Rambla, 113",03f546e866d88a87aca588e8177f96eb
1,4d80d7bbd2f5cbff12b61752,Sala Apolo,13003,Bar,135,"Nou de la Rambla, 113",03f546e866d88a87aca588e8177f96eb
2,4d80d7bbd2f5cbff12b61752,Sala Apolo,13065,Restaurant,135,"Nou de la Rambla, 113",03f546e866d88a87aca588e8177f96eb
3,4e7a43831f6e07f918147562,El Pachuco,13003,Bar,204,"Sant Pau, 110",03f546e866d88a87aca588e8177f96eb
4,4e7a43831f6e07f918147562,El Pachuco,13303,Mexican Restaurant,204,"Sant Pau, 110",03f546e866d88a87aca588e8177f96eb
5,55e70ccb498ea37d8cddea05,Abirradero,13057,Gastropub,218,"Carrer de Vila I Vilà, 77",03f546e866d88a87aca588e8177f96eb
6,55e70ccb498ea37d8cddea05,Abirradero,13302,Mediterranean Restaurant,218,"Carrer de Vila I Vilà, 77",03f546e866d88a87aca588e8177f96eb
7,55e70ccb498ea37d8cddea05,Abirradero,13347,Tapas Restaurant,218,"Carrer de Vila I Vilà, 77",03f546e866d88a87aca588e8177f96eb
8,4af59dd1f964a5205ffa21e3,La Confitería,13009,Cocktail Bar,252,"Carrer de Sant Pau, 128",03f546e866d88a87aca588e8177f96eb
9,4af59dd1f964a5205ffa21e3,La Confitería,13347,Tapas Restaurant,252,"Carrer de Sant Pau, 128",03f546e866d88a87aca588e8177f96eb
10,4ca4c2c2750ca093b9262467,Escola Oficial d'Idiomes,12053,Language School,296,"Avenida Drassanes, 14",03f546e866d88a87aca588e8177f96eb
11,53a32784498ef1cc7d6454f4,Trópico,13065,Restaurant,301,"Carrer del Marquès de Barberà, 24",03f546e866d88a87aca588e8177f96eb
12,53a32784498ef1cc7d6454f4,Trópico,13009,Cocktail Bar,301,"Carrer del Marquès de Barberà, 24",03f546e866d88a87aca588e8177f96eb
13,54033c4e498e884a9a9044dc,Pizza Circus,13064,Pizzeria,351,"Carrer Nou de la Rambla, 40",03f546e866d88a87aca588e8177f96eb
14,54033c4e498e884a9a9044dc,Pizza Circus,13236,Italian Restaurant,351,"Carrer Nou de la Rambla, 40",03f546e866d88a87aca588e8177f96eb
15,4bec752616e99c74fe6408e2,Madame Jasmine,13003,Bar,345,"Rambla del Raval, 22",03f546e866d88a87aca588e8177f96eb
16,4adcda4ef964a520534021e3,Bar Marsella,13009,Cocktail Bar,345,"Sant Pau, 65",03f546e866d88a87aca588e8177f96eb
17,4adcda4ef964a520534021e3,Bar Marsella,13065,Restaurant,345,"Sant Pau, 65",03f546e866d88a87aca588e8177f96eb
18,4f40f0a5e4b0193962801903,Filmoteca de Catalunya,10024,Movie Theater,380,"Plaza Salvador Seguí, 1-9",03f546e866d88a87aca588e8177f96eb
0,4b521bb6f964a5207f6827e3,El Burro Chilango,13303,Mexican Restaurant,172,"Calle Cinca, 86",5245b6a5cfddd55e8c2e6188db262d28
1,4b521bb6f964a5207f6827e3,El Burro Chilango,13338,Seafood Restaurant,172,"Calle Cinca, 86",5245b6a5cfddd55e8c2e6188db262d28
2,4d440eff1b62b1f7268aeee2,Restaurante Shokudo,13263,Japanese Restaurant,307,"Calle Cinca, 66",5245b6a5cfddd55e8c2e6188db262d28
3,4d440eff1b62b1f7268aeee2,Restaurante Shokudo,13338,Seafood Restaurant,307,"Calle Cinca, 66",5245b6a5cfddd55e8c2e6188db262d28
4,596e4c059fca56559d1b58c3,Decathlon la Maquinista,17117,Sporting Goods Retail,463,"Centro Comercial la Maquinista Paseo Potosí, 2",5245b6a5cfddd55e8c2e6188db262d28
5,4d4c2105a22c224b24ddf693,Basar Brillant,17033,Department Store,364,"Gran de Sant Andreu, 475",5245b6a5cfddd55e8c2e6188db262d28
6,4b5b878cf964a520fe0429e3,La Maquinista,17114,Shopping Mall,471,"Pg. Potosí, 2",5245b6a5cfddd55e8c2e6188db262d28
7,4b8bf38bf964a52045b432e3,A Loja do Gato Preto,17082,Furniture and Home Store,405,"Potosí, 2",5245b6a5cfddd55e8c2e6188db262d28
8,4ef3a2f6f9ab42ef2e81773b,Pizzeria Il Duomo & la Mole,13064,Pizzeria,486,"Plaza Mossén Clapés, 14",5245b6a5cfddd55e8c2e6188db262d28
9,4dd6b3541f6ee14683103c3e,Nespresso,13035,Coffee Shop,461,"Potosí, 2",5245b6a5cfddd55e8c2e6188db262d28
10,4c4f2b0292b6a59384af2171,Apple la Maquinista,17025,Electronics Store,482,"Passeig de Potosí, 2",5245b6a5cfddd55e8c2e6188db262d28
11,4fe5c8fee4b0176e6925fb6a,La Tagliatella,13236,Italian Restaurant,486,,5245b6a5cfddd55e8c2e6188db262d28
0,4adcda50f964a520384121e3,Triumphal Arch (Arc de Triomf),16026,Monument,37,,54bd829993a3b684100ac9a064956b45
1,4db840631e7206c23d03e928,Yang Kuang,17069,Grocery Store,141,"Pg. Sant Joan, 12",54bd829993a3b684100ac9a064956b45
2,4fe19d5577166959c3f187a1,Elsa y Fred,13057,Gastropub,183,"Carrer del Rec Comtal, 11",54bd829993a3b684100ac9a064956b45
3,4fe19d5577166959c3f187a1,Elsa y Fred,13347,Tapas Restaurant,183,"Carrer del Rec Comtal, 11",54bd829993a3b684100ac9a064956b45
