,empty_slots,free_bikes,station_id,latitude,longitude,station_name,poi_id,poi_name,review_count,rating,price,distance,full_address
1229,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",D7UYRS7FNQsx9fALE6g5OA,Tipo Tapa,3.0,4.5,,904.0194289421216,"['Carrer de Rogent, 21', '08026 Barcelona', 'Spain']"
1230,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",4YsuUurRs2aSHTfn_42vCQ,Bell e Buon,36.0,5.0,€€€,227.64425309746093,"['Travessera de Grácia, 441', '08025 Barcelona', 'Spain']"
1231,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",mFPTlBy-CXxBsiykua9lLg,Braseria Cal Ramon,11.0,4.5,€€,110.2371402217249,"['Avinguda Gaudí, 74', '08025 Barcelona', 'Spain']"
1232,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",wjS9VQT-mkHF8w--c9RuPg,Seoul,19.0,4.0,€€,99.75094027292756,"['Avinguda de Gaudí, 70', '08025 Barcelona', 'Spain']"
1233,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",LG1IUqf4zHLaax8XmkYtbQ,Il Piccolo Focone,25.0,4.5,€€,332.0957321786788,"['Carrer del Dos de Maig, 268', '08025 Barcelona', 'Spain']"
1234,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",V3czux6ylMbNGtEgLAPcdA,Bella Istanbul 2,8.0,4.5,€€,43.82628953760611,"['Calle Industria, 164-164', '08025 Barcelona', 'Spain']"
1235,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",JWS07zyIk0UGMNW7Csuu7Q,Insòlita Gea,18.0,4.5,€€,151.858181860244,"['Carrer Sant Antoni Maria Claret, 220', '08025 Barcelona', 'Spain']"
1236,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",4YsuUurRs2aSHTfn_42vCQ,Bell e Buon,36.0,5.0,€€€,887.7622727761819,"['Travessera de Grácia, 441', '08025 Barcelona', 'Spain']"
1237,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Efe6VCfvIoJiboqKckw2lg,Tomy Tapas,3.0,4.0,€€,44.1638672076069,"['Avenida de la Mare de Déu de Montserrat, 173', '08041 Barcelona', 'Spain']"
1238,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",mFPTlBy-CXxBsiykua9lLg,Braseria Cal Ramon,11.0,4.5,€€,975.565813431952,"['Avinguda Gaudí, 74', '08025 Barcelona', 'Spain']"
1239,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",wjS9VQT-mkHF8w--c9RuPg,Seoul,19.0,4.0,€€,999.9755429075492,"['Avinguda de Gaudí, 70', '08025 Barcelona', 'Spain']"
1240,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",V3czux6ylMbNGtEgLAPcdA,Bella Istanbul 2,8.0,4.5,€€,1001.3854126554346,"['Calle Industria, 164-164', '08025 Barcelona', 'Spain']"
1241,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",JWS07zyIk0UGMNW7Csuu7Q,Insòlita Gea,18.0,4.5,€€,911.7339947452776,"['Carrer Sant Antoni Maria Claret, 220', '08025 Barcelona', 'Spain']"
1242,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Ew2WnibfNZBumjyYvVNpew,Pizza Qué?,13.0,4.0,€€,1171.2645644283857,"['Carrer de Rogent, 71', '08026 Barcelona', 'Spain']"
1243,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",ADd-JL8as04jfxB6Cqv1ug,Taverna El Ficus,2.0,4.5,€€,456.507307723928,"['Carrer Renaixença, 53', '08041 Barcelona', 'Spain']"
1244,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",4YsuUurRs2aSHTfn_42vCQ,Bell e Buon,36.0,5.0,€€€,797.0249314495113,"['Travessera de Grácia, 441', '08025 Barcelona', 'Spain']"
1245,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",mFPTlBy-CXxBsiykua9lLg,Braseria Cal Ramon,11.0,4.5,€€,841.4511733258897,"['Avinguda Gaudí, 74', '08025 Barcelona', 'Spain']"
1246,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",LG1IUqf4zHLaax8XmkYtbQ,Il Piccolo Focone,25.0,4.5,€€,1029.7818839948804,"['Carrer del Dos de Maig, 268', '08025 Barcelona', 'Spain']"
1247,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",ADd-JL8as04jfxB6Cqv1ug,Taverna El Ficus,2.0,4.5,€€,63.72585089749691,"['Carrer Renaixença, 53', '08041 Barcelona', 'Spain']"
1248,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",wjS9VQT-mkHF8w--c9RuPg,Seoul,19.0,4.0,€€,864.0573453526981,"['Avinguda de Gaudí, 70', '08025 Barcelona', 'Spain']"
1249,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",pSPtokqGK69OOQYswbGD6g,Santutxo,60.0,4.5,€,1021.3866682460742,"['Carrer de Provença, 571', '08026 Barcelona', 'Spain']"
1250,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",V3czux6ylMbNGtEgLAPcdA,Bella Istanbul 2,8.0,4.5,€€,821.7741586688666,"['Calle Industria, 164-164', '08025 Barcelona', 'Spain']"
1251,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",JWS07zyIk0UGMNW7Csuu7Q,Insòlita Gea,18.0,4.5,€€,781.6631013984049,"['Carrer Sant Antoni Maria Claret, 220', '08025 Barcelona', 'Spain']"
1252,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",q3trAbP806yL7eNnESQ1Nw,Miseria e Nobilta,5.0,5.0,€,785.0650664529019,"['Carrer de Besalú, 46', '08026 Barcelona', 'Spain']"
1253,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",uMv79P8yoZo_XUdrjxnvMA,Chihuahua,14.0,3.0,€€€,344.43267703600327,"['Passeig de Maragall, 107', '08041 Barcelona', 'Spain']"
1254,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Efe6VCfvIoJiboqKckw2lg,Tomy Tapas,3.0,4.0,€€,358.3060725987315,"['Avenida de la Mare de Déu de Montserrat, 173', '08041 Barcelona', 'Spain']"
1255,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Ew2WnibfNZBumjyYvVNpew,Pizza Qué?,13.0,4.0,€€,842.778489006581,"['Carrer de Rogent, 71', '08026 Barcelona', 'Spain']"
1256,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",-baiKzIZny2nDGXV8fMm3Q,La Llauneta del Guinardo,1.0,4.0,,177.6143841963961,"['Carrer de la Renaixença, 22', '08041 Barcelona', 'Spain']"
1257,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",D7UYRS7FNQsx9fALE6g5OA,Tipo Tapa,3.0,4.5,,1223.389168774033,"['Carrer de Rogent, 21', '08026 Barcelona', 'Spain']"
1258,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",FKo4IKuLE8rEmUmtiCbwgQ,Aigua,13.0,4.0,€,1077.952301992906,"['Carrer de Lepant, 378', '08025 Barcelona', 'Spain']"
1259,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",oUYy7XCGJgcIxdB-HmdsUA,Basilea,4.0,5.0,,415.50713266977294,"['Carrer de Sant Antoni Maria Claret, 211', '08041 Barcelona', 'Spain']"
1260,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",v39XQdnNgSy7ZH63_qPTxQ,El Timbalet,3.0,4.5,€,374.5880479617881,"['Carrer de Trinxant, 144', '08041 Barcelona', 'Spain']"
1261,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",LG1IUqf4zHLaax8XmkYtbQ,Il Piccolo Focone,25.0,4.5,€€,765.802456169676,"['Carrer del Dos de Maig, 268', '08025 Barcelona', 'Spain']"
1262,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",D7UYRS7FNQsx9fALE6g5OA,Tipo Tapa,3.0,4.5,,318.35407925867656,"['Carrer de Rogent, 21', '08026 Barcelona', 'Spain']"
1263,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",pSPtokqGK69OOQYswbGD6g,Santutxo,60.0,4.5,€,554.221311933917,"['Carrer de Provença, 571', '08026 Barcelona', 'Spain']"
1264,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Efe6VCfvIoJiboqKckw2lg,Tomy Tapas,3.0,4.0,€€,1033.798159511616,"['Avenida de la Mare de Déu de Montserrat, 173', '08041 Barcelona', 'Spain']"
1265,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",uMv79P8yoZo_XUdrjxnvMA,Chihuahua,14.0,3.0,€€€,317.8102885808946,"['Passeig de Maragall, 107', '08041 Barcelona', 'Spain']"
1266,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",q3trAbP806yL7eNnESQ1Nw,Miseria e Nobilta,5.0,5.0,€,913.1165136232472,"['Carrer de Besalú, 46', '08026 Barcelona', 'Spain']"
1267,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",v39XQdnNgSy7ZH63_qPTxQ,El Timbalet,3.0,4.5,€,388.55434815582,"['Carrer de Trinxant, 144', '08041 Barcelona', 'Spain']"
1268,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",4YsuUurRs2aSHTfn_42vCQ,Bell e Buon,36.0,5.0,€€€,686.7481477058744,"['Travessera de Grácia, 441', '08025 Barcelona', 'Spain']"
1269,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Efe6VCfvIoJiboqKckw2lg,Tomy Tapas,3.0,4.0,€€,743.4612012864154,"['Avenida de la Mare de Déu de Montserrat, 173', '08041 Barcelona', 'Spain']"
1270,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",4YsuUurRs2aSHTfn_42vCQ,Bell e Buon,36.0,5.0,€€€,1046.5584064589584,"['Travessera de Grácia, 441', '08025 Barcelona', 'Spain']"
1271,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",uMv79P8yoZo_XUdrjxnvMA,Chihuahua,14.0,3.0,€€€,42.743540982791465,"['Passeig de Maragall, 107', '08041 Barcelona', 'Spain']"
1272,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",mFPTlBy-CXxBsiykua9lLg,Braseria Cal Ramon,11.0,4.5,€€,1060.550517943086,"['Avinguda Gaudí, 74', '08025 Barcelona', 'Spain']"
1273,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",v39XQdnNgSy7ZH63_qPTxQ,El Timbalet,3.0,4.5,€,119.29184681221,"['Carrer de Trinxant, 144', '08041 Barcelona', 'Spain']"
1274,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",wjS9VQT-mkHF8w--c9RuPg,Seoul,19.0,4.0,€€,1079.848341142683,"['Avinguda de Gaudí, 70', '08025 Barcelona', 'Spain']"
1275,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",V3czux6ylMbNGtEgLAPcdA,Bella Istanbul 2,8.0,4.5,€€,1009.8582201410442,"['Calle Industria, 164-164', '08025 Barcelona', 'Spain']"
1276,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",ADd-JL8as04jfxB6Cqv1ug,Taverna El Ficus,2.0,4.5,€€,275.947463657484,"['Carrer Renaixença, 53', '08041 Barcelona', 'Spain']"
1277,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",JWS07zyIk0UGMNW7Csuu7Q,Insòlita Gea,18.0,4.5,€€,1009.3124984561788,"['Carrer Sant Antoni Maria Claret, 220', '08025 Barcelona', 'Spain']"
1278,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",q3trAbP806yL7eNnESQ1Nw,Miseria e Nobilta,5.0,5.0,€,656.7414347479685,"['Carrer de Besalú, 46', '08026 Barcelona', 'Spain']"
1279,11,13,23b6f7550b25fbd13f67b32e2bbde1e1,41.4180789,2.1763994,"C/ D'ESCORNALBOU, 51",Ew2WnibfNZBumjyYvVNpew,Pizza Qué?,13.0,4.0,€€,857.7788823772364,"['Carrer de Rogent, 71', '08026 Barcelona', 'Spain']"
1280,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",F3_YlOYGHdcD3g45tbg5bw,Ikibana,17.0,4.5,€€€€,282.384646046906,"['Carrer Dr. Fleming, 11', '08017 Barcelona', 'Spain']"
1281,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",u1cvhtSRc59hVjmlnxXoPA,OhBo Organic Café,16.0,4.0,€€€,265.3608525939949,"['Carrer de Dr. Fleming, 15', '08017 Barcelona', 'Spain']"
1282,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Q4rgTX7Yd7bP1e1EnwjEqw,Via Veneto,15.0,4.5,€€€€,184.71353988385144,"['Carrer de Ganduxer, 10', '08021 Barcelona', 'Spain']"
1283,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",YyidOqSGOmx3ie5Sj1toAQ,Isabella's,9.0,4.5,€€€,261.8630123819858,"['Carrer de Ganduxer, 50', '08021 Barcelona', 'Spain']"
1284,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",4bosGq0SD7qgSxFmlCenPg,Hisop,33.0,4.5,€€€,836.074241417578,"['Passatge de Marimón, 9', '08021 Barcelona', 'Spain']"
1285,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Sc3Dx7PJrufWmoNTCX-aTg,Negro Rojo,32.0,4.0,€€,407.54677273809824,"['Avinguda Diagonal, 640', '08017 Barcelona', 'Spain']"
1286,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ffFHv7oXXlcdM9l3u51vbQ,Arrosseria Xàtiva,46.0,4.0,€€€,558.3813679330365,"['Carrer dels Bordeus, 35', '08029 Barcelona', 'Spain']"
1287,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KWVwBRfrQfKqmAtHKD8_8w,NUBA,21.0,3.5,€€€€,235.39524071265475,"['Avenida Doctor Fleming, 12- 14', '08017 Barcelona', 'Spain']"
1288,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",IGk-sAlgeaRoA5gI0pGK_g,Kahala,18.0,4.0,€€,371.9821109886087,"['Avinguda Diagonal, 537', '08029 Barcelona', 'Spain']"
1289,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",SGPdKLMfGUqgx1VcLudROA,Vermut Pérez,1.0,5.0,€€,85.46539157270647,"['Carrer Francesc Pérez Cabrero, 4', '08021 Barcelona', 'Spain']"
1290,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",XU7nEcrswlfZd1-udusyKg,Metric,12.0,4.0,€€,373.9341186531138,"['Avinguda Diagonal, 505', '08028 Barcelona', 'Spain']"
1291,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ZJz-1cTnFWUlbyzH67U7Eg,Ribs,3.0,4.5,€€,211.55705226898135,"['Carrer de Doctor Fleming, 10', '08017 Barcelona', 'Spain']"
1292,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KRfCi_y9ZwG68Rbctxq5eg,Fragments Cafè,49.0,4.5,€€,936.5143590140938,"['Plaça de la Concòrdia, 12', '08014 Barcelona', 'Spain']"
1293,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",MPyH9-p-e_MOucUDTaAk6g,Asador del Mar,20.0,4.0,€€,178.42055268293774,"['Carrer del Bori i Fontesta, 43', '08017 Barcelona', 'Spain']"
1294,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",aOVaI_SIw0ATVOsOFpmztQ,Bambarol,18.0,4.5,€€,709.3522131719209,"['Carrer de Santaló, 21', '08021 Barcelona', 'Spain']"
1295,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",7k932atrpTJO7zXgxjQ1Sg,Patrón,51.0,4.0,€€€,913.2830591129588,"['Travessera de Gràcia, 44', '08021 Barcelona', 'Spain']"
1296,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",2-C9roBGnxDsOwPZlROTmA,La Tagliatella,10.0,4.5,,455.9532153354106,"[""C.C. L'Illa"", 'Avenida Diagonal, 557', '08029 Barcelona', 'Spain']"
1297,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",_-Faalc1QT2od-kWbg2c_w,Antigua,27.0,4.5,€€€,1040.0812660843796,"['Carrer de Marià Cubí, 59', '08006 Barcelona', 'Spain']"
1298,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ag2A_vVorBiDKWRY2wIZbw,Cantina 10,18.0,4.5,€€,796.4995059883221,"['Carrer Casanova, 262', '08021 Barcelona', 'Spain']"
1299,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Qxyfmk9j9ONI3-BdrjTP4g,Medio O Pinto,10.0,5.0,€€,447.34062940254057,"['Carrer de Calvet,27', '08021 Barcelona', 'Spain']"
1300,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KRfCi_y9ZwG68Rbctxq5eg,Fragments Cafè,49.0,4.5,€€,739.5182712482217,"['Plaça de la Concòrdia, 12', '08014 Barcelona', 'Spain']"
1301,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",F3_YlOYGHdcD3g45tbg5bw,Ikibana,17.0,4.5,€€€€,1108.372953064794,"['Carrer Dr. Fleming, 11', '08017 Barcelona', 'Spain']"
1302,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Sc3Dx7PJrufWmoNTCX-aTg,Negro Rojo,32.0,4.0,€€,1036.3531835532406,"['Avinguda Diagonal, 640', '08017 Barcelona', 'Spain']"
1303,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",u1cvhtSRc59hVjmlnxXoPA,OhBo Organic Café,16.0,4.0,€€€,1138.2926629016924,"['Carrer de Dr. Fleming, 15', '08017 Barcelona', 'Spain']"
1304,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KRfCi_y9ZwG68Rbctxq5eg,Fragments Cafè,49.0,4.5,€€,328.46184757202155,"['Plaça de la Concòrdia, 12', '08014 Barcelona', 'Spain']"
1305,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ffFHv7oXXlcdM9l3u51vbQ,Arrosseria Xàtiva,46.0,4.0,€€€,1026.4210843044848,"['Carrer dels Bordeus, 35', '08029 Barcelona', 'Spain']"
1306,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",F3_YlOYGHdcD3g45tbg5bw,Ikibana,17.0,4.5,€€€€,956.9671282162368,"['Carrer Dr. Fleming, 11', '08017 Barcelona', 'Spain']"
1307,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Sc3Dx7PJrufWmoNTCX-aTg,Negro Rojo,32.0,4.0,€€,809.1253497904411,"['Avinguda Diagonal, 640', '08017 Barcelona', 'Spain']"
1308,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ffFHv7oXXlcdM9l3u51vbQ,Arrosseria Xàtiva,46.0,4.0,€€€,237.71244567405617,"['Carrer dels Bordeus, 35', '08029 Barcelona', 'Spain']"
1309,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",4bosGq0SD7qgSxFmlCenPg,Hisop,33.0,4.5,€€€,995.0197047572588,"['Passatge de Marimón, 9', '08021 Barcelona', 'Spain']"
1310,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KRfCi_y9ZwG68Rbctxq5eg,Fragments Cafè,49.0,4.5,€€,720.1039622137473,"['Plaça de la Concòrdia, 12', '08014 Barcelona', 'Spain']"
1311,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",aOVaI_SIw0ATVOsOFpmztQ,Bambarol,18.0,4.5,€€,989.7315705647254,"['Carrer de Santaló, 21', '08021 Barcelona', 'Spain']"
1312,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",F3_YlOYGHdcD3g45tbg5bw,Ikibana,17.0,4.5,€€€€,310.59733213235165,"['Carrer Dr. Fleming, 11', '08017 Barcelona', 'Spain']"
1313,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",u1cvhtSRc59hVjmlnxXoPA,OhBo Organic Café,16.0,4.0,€€€,240.8524136949073,"['Carrer de Dr. Fleming, 15', '08017 Barcelona', 'Spain']"
1314,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",YyidOqSGOmx3ie5Sj1toAQ,Isabella's,9.0,4.5,€€€,306.9426016251843,"['Carrer de Ganduxer, 50', '08021 Barcelona', 'Spain']"
1315,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KWVwBRfrQfKqmAtHKD8_8w,NUBA,21.0,3.5,€€€€,275.94818407201075,"['Avenida Doctor Fleming, 12- 14', '08017 Barcelona', 'Spain']"
1316,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Sc3Dx7PJrufWmoNTCX-aTg,Negro Rojo,32.0,4.0,€€,501.6299758313791,"['Avinguda Diagonal, 640', '08017 Barcelona', 'Spain']"
1317,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",KRfCi_y9ZwG68Rbctxq5eg,Fragments Cafè,49.0,4.5,€€,958.9308926693748,"['Plaça de la Concòrdia, 12', '08014 Barcelona', 'Spain']"
1318,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ffFHv7oXXlcdM9l3u51vbQ,Arrosseria Xàtiva,46.0,4.0,€€€,870.2172270779595,"['Carrer dels Bordeus, 35', '08029 Barcelona', 'Spain']"
1319,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",ZJz-1cTnFWUlbyzH67U7Eg,Ribs,3.0,4.5,€€,271.1752186097414,"['Carrer de Doctor Fleming, 10', '08017 Barcelona', 'Spain']"
1320,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",2-C9roBGnxDsOwPZlROTmA,La Tagliatella,10.0,4.5,,585.8503568434135,"[""C.C. L'Illa"", 'Avenida Diagonal, 557', '08029 Barcelona', 'Spain']"
1321,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",Qxyfmk9j9ONI3-BdrjTP4g,Medio O Pinto,10.0,5.0,€€,818.8914084052963,"['Carrer de Calvet,27', '08021 Barcelona', 'Spain']"
1322,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",4bosGq0SD7qgSxFmlCenPg,Hisop,33.0,4.5,€€€,1010.8552816007596,"['Passatge de Marimón, 9', '08021 Barcelona', 'Spain']"
1323,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",_-Faalc1QT2od-kWbg2c_w,Antigua,27.0,4.5,€€€,696.3253955275709,"['Carrer de Marià Cubí, 59', '08006 Barcelona', 'Spain']"
1324,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",4bosGq0SD7qgSxFmlCenPg,Hisop,33.0,4.5,€€€,565.676973498238,"['Passatge de Marimón, 9', '08021 Barcelona', 'Spain']"
1325,9,11,a38652efcd560833b66a90c618ec85c7,41.3939378,2.1380304,"C/ GANDUXER, 29",_-Faalc1QT2od-kWbg2c_w,Antigua,27.0,4.5,€€€,438.4834274990373,"['Carrer de Marià Cubí, 59', '08006 Barcelona', 'Spain']"
